loan_id,payment_date,mob,amount_due,amount_paid,payment_status,dpd
LOAN000411,2025-03-02,2,2729615.5706292144,2729615.5706292144,Paid,0
LOAN000411,2025-04-01,3,2729615.5706292144,2729615.5706292144,Paid,0
LOAN000412,2023-08-12,1,2437849.700312721,1114572.793557356,Partial,53
LOAN000412,2023-09-11,2,2437849.700312721,1587448.8451208563,Partial,44
LOAN000412,2023-10-11,3,2437849.700312721,1369536.41938218,Partial,45
LOAN000413,2023-11-13,1,337329.00665855734,138175.23376604056,Partial,35
LOAN000413,2023-12-13,2,337329.00665855734,225324.7135147056,Partial,45
LOAN000413,2024-01-12,3,337329.00665855734,19250.459551572316,Partial,82
LOAN000414,2024-07-21,1,3103154.176803519,3103154.176803519,Paid,0
LOAN000414,2024-08-20,2,3103154.176803519,960283.321837694,Partial,33
LOAN000414,2024-09-19,3,3103154.176803519,189721.53960300476,Partial,53
LOAN000415,2024-01-06,1,1386871.2597919006,1386871.2597919006,Paid,0
LOAN000415,2024-02-05,2,1386871.2597919006,1386871.2597919006,Paid,0
LOAN000415,2024-03-06,3,1386871.2597919006,1386871.2597919006,Paid,0
LOAN000416,2024-08-09,1,2808024.2007903173,2808024.2007903173,Paid,0
LOAN000416,2024-09-08,2,2808024.2007903173,2808024.2007903173,Paid,0
LOAN000416,2024-10-08,3,2808024.2007903173,2808024.2007903173,Paid,0
LOAN000417,2025-01-01,1,1459317.2021640732,1459317.2021640732,Paid,0
LOAN000417,2025-01-31,2,1459317.2021640732,1459317.2021640732,Paid,0
LOAN000417,2025-03-02,3,1459317.2021640732,1459317.2021640732,Paid,0
LOAN000418,2023-06-11,1,4614601.838687891,4614601.838687891,Paid,0
LOAN000418,2023-07-11,2,4614601.838687891,4614601.838687891,Paid,0
LOAN000418,2023-08-10,3,4614601.838687891,4614601.838687891,Paid,0
LOAN000419,2022-05-18,1,1361884.0682791867,1361884.0682791867,Paid,0
LOAN000419,2022-06-17,2,1361884.0682791867,1361884.0682791867,Paid,0
LOAN000419,2022-07-17,3,1361884.0682791867,1361884.0682791867,Paid,0
LOAN000420,2023-02-10,1,1820324.2824422172,1820324.2824422172,Paid,0
LOAN000420,2023-03-12,2,1820324.2824422172,1820324.2824422172,Paid,0
LOAN000420,2023-04-11,3,1820324.2824422172,1430448.4703451118,Partial,8
LOAN000421,2025-04-07,1,1276429.613631705,1276429.613631705,Paid,0
LOAN000421,2025-05-07,2,1276429.613631705,1276429.613631705,Paid,0
LOAN000421,2025-06-06,3,1276429.613631705,1276429.613631705,Paid,0
LOAN000422,2023-07-20,1,1639629.9589326042,537367.7833458605,Partial,42
LOAN000422,2023-08-19,2,1639629.9589326042,614955.7630886083,Partial,61
LOAN000422,2023-09-18,3,1639629.9589326042,4619.211623128939,Partial,68
LOAN000423,2023-02-16,1,1031575.6641702688,827552.4930721493,Partial,2
LOAN000423,2023-03-18,2,1031575.6641702688,1031575.6641702688,Paid,0
LOAN000423,2023-04-17,3,1031575.6641702688,1031575.6641702688,Paid,0
LOAN000424,2024-12-01,1,1157082.6422090991,1157082.6422090991,Paid,0
LOAN000424,2024-12-31,2,1157082.6422090991,976090.171110832,Partial,26
LOAN000424,2025-01-30,3,1157082.6422090991,575696.7239319318,Partial,50
LOAN000425,2023-03-24,1,1927038.260449375,1244146.2795749374,Partial,42
LOAN000425,2023-04-23,2,1927038.260449375,239960.5405930084,Partial,58
LOAN000425,2023-05-23,3,1927038.260449375,525169.4650126426,Partial,115
LOAN000426,2023-07-10,1,917699.7724012318,917699.7724012318,Paid,0
LOAN000426,2023-08-09,2,917699.7724012318,917699.7724012318,Paid,0
LOAN000426,2023-09-08,3,917699.7724012318,755298.2658636497,Partial,5
LOAN000427,2024-09-15,1,1779009.8484100008,1312535.7345725496,Partial,28
LOAN000427,2024-10-15,2,1779009.8484100008,80350.20335010815,Partial,56
LOAN000427,2024-11-14,3,1779009.8484100008,1188048.2462029362,Partial,74
LOAN000428,2023-10-10,1,1168199.933281535,1168199.933281535,Paid,0
LOAN000428,2023-11-09,2,1168199.933281535,1168199.933281535,Paid,0
LOAN000428,2023-12-09,3,1168199.933281535,927963.9523227257,Partial,5
LOAN000429,2023-08-16,1,1221454.8875370424,1194471.594264617,Partial,25
LOAN000429,2023-09-15,2,1221454.8875370424,1221454.8875370424,Paid,0
LOAN000429,2023-10-15,3,1221454.8875370424,1221454.8875370424,Paid,0
LOAN000430,2022-07-04,1,724237.4510797639,724237.4510797639,Paid,0
LOAN000430,2022-08-03,2,724237.4510797639,724237.4510797639,Paid,0
LOAN000430,2022-09-02,3,724237.4510797639,668220.3722377492,Partial,9
LOAN000431,2023-09-15,1,1808898.3421074797,1808898.3421074797,Paid,0
LOAN000431,2023-10-15,2,1808898.3421074797,1464206.093005192,Partial,12
LOAN000431,2023-11-14,3,1808898.3421074797,527899.6227440651,Partial,58
LOAN000432,2024-11-17,1,2451181.9704435123,2451181.9704435123,Paid,0
LOAN000432,2024-12-17,2,2451181.9704435123,2451181.9704435123,Paid,0
LOAN000432,2025-01-16,3,2451181.9704435123,2275256.611356086,Partial,3
LOAN000433,2024-02-06,1,3778062.879492734,3778062.879492734,Paid,0
LOAN000433,2024-03-07,2,3778062.879492734,2844285.6994774495,Partial,1
LOAN000433,2024-04-06,3,3778062.879492734,3257283.9537260234,Partial,8
LOAN000434,2022-07-19,1,327602.4666624387,299011.2904372879,Partial,26
LOAN000434,2022-08-18,2,327602.4666624387,133640.70205424476,Partial,58
LOAN000434,2022-09-17,3,327602.4666624387,6565.871966844108,Partial,71
LOAN000435,2023-07-28,1,1006593.3092013627,1006593.3092013627,Paid,0
LOAN000435,2023-08-27,2,1006593.3092013627,1006593.3092013627,Paid,0
LOAN000435,2023-09-26,3,1006593.3092013627,719702.7302469226,Partial,1
LOAN000436,2023-07-28,1,1960149.5042547688,1960149.5042547688,Paid,0
LOAN000436,2023-08-27,2,1960149.5042547688,1960149.5042547688,Paid,0
LOAN000436,2023-09-26,3,1960149.5042547688,1960149.5042547688,Paid,0
LOAN000437,2025-03-17,1,483035.2935340011,483035.2935340011,Paid,0
LOAN000437,2025-04-16,2,483035.2935340011,483035.2935340011,Paid,0
LOAN000437,2025-05-16,3,483035.2935340011,417845.76926798484,Partial,6
LOAN000438,2024-03-08,1,3578711.428682873,3448395.216911,Partial,16
LOAN000438,2024-04-07,2,3578711.428682873,2354750.2483393173,Partial,53
LOAN000438,2024-05-07,3,3578711.428682873,1793212.574516148,Partial,63
LOAN000439,2024-11-20,1,636689.2581789831,636689.2581789831,Paid,0
LOAN000439,2024-12-20,2,636689.2581789831,636689.2581789831,Paid,0
LOAN000439,2025-01-19,3,636689.2581789831,636689.2581789831,Paid,0
LOAN000440,2023-10-24,1,5242117.470056615,4934387.259262128,Partial,24
LOAN000440,2023-11-23,2,5242117.470056615,3259619.97031689,Partial,49
LOAN000440,2023-12-23,3,5242117.470056615,2083285.3469836165,Partial,74
LOAN000441,2025-04-12,1,1260402.5080736207,1028701.2956586598,Partial,10
LOAN000441,2025-05-12,2,1260402.5080736207,1260402.5080736207,Paid,0
LOAN000441,2025-06-11,3,1260402.5080736207,1260402.5080736207,Paid,0
LOAN000442,2022-08-05,1,849152.8936751663,849152.8936751663,Paid,0
LOAN000442,2022-09-04,2,849152.8936751663,623782.4141389666,Partial,11
LOAN000442,2022-10-04,3,849152.8936751663,773053.4208305142,Partial,29
LOAN000443,2022-07-19,1,2039088.351774548,1131877.3662438584,Partial,43
LOAN000443,2022-08-18,2,2039088.351774548,130917.07946087616,Partial,53
LOAN000443,2022-09-17,3,2039088.351774548,1200924.5905241757,Partial,82
LOAN000444,2025-01-15,1,1581368.8588368145,1581368.8588368145,Paid,0
LOAN000444,2025-02-14,2,1581368.8588368145,715562.1942305696,Partial,46
LOAN000444,2025-03-16,3,1581368.8588368145,135869.09730407453,Partial,54
LOAN000445,2023-04-21,1,5017822.829058751,5017822.829058751,Paid,0
LOAN000445,2023-05-21,2,5017822.829058751,4730549.927016857,Partial,13
LOAN000445,2023-06-20,3,5017822.829058751,685941.4272129837,Partial,39
LOAN000446,2024-07-16,1,10550441.902622389,7642932.410858938,Partial,1
LOAN000446,2024-08-15,2,10550441.902622389,10550441.902622389,Paid,0
LOAN000446,2024-09-14,3,10550441.902622389,10550441.902622389,Paid,0
LOAN000447,2023-06-15,1,1999208.4083377172,460432.49880950135,Partial,48
LOAN000447,2023-07-15,2,1999208.4083377172,1078341.6008670467,Partial,62
LOAN000447,2023-08-14,3,1999208.4083377172,610766.3835871319,Partial,106
LOAN000448,2023-11-11,1,8084806.295057538,7789981.495166724,Partial,24
LOAN000448,2023-12-11,2,8084806.295057538,6346546.218176784,Partial,27
LOAN000448,2024-01-10,3,8084806.295057538,7250880.268110469,Partial,18
LOAN000449,2024-08-27,1,1269281.6707201465,1269281.6707201465,Paid,0
LOAN000449,2024-09-26,2,1269281.6707201465,1269281.6707201465,Paid,0
LOAN000449,2024-10-26,3,1269281.6707201465,1219506.6337633787,Partial,5
LOAN000450,2023-06-27,1,1101165.4285177675,1101165.4285177675,Paid,0
LOAN000450,2023-07-27,2,1101165.4285177675,1101165.4285177675,Paid,0
LOAN000450,2023-08-26,3,1101165.4285177675,975177.2439532606,Partial,6
LOAN000451,2022-11-16,1,1372465.8006328365,1372465.8006328365,Paid,0
LOAN000451,2022-12-16,2,1372465.8006328365,1372465.8006328365,Paid,0
LOAN000451,2023-01-15,3,1372465.8006328365,1372465.8006328365,Paid,0
LOAN000452,2023-09-26,1,1456313.8464136226,1456313.8464136226,Paid,0
LOAN000452,2023-10-26,2,1456313.8464136226,1456313.8464136226,Paid,0
LOAN000452,2023-11-25,3,1456313.8464136226,1349514.0769202646,Partial,6
LOAN000453,2023-07-30,1,710677.9997663286,600676.3705863529,Partial,23
LOAN000453,2023-08-29,2,710677.9997663286,506031.5290455177,Partial,13
LOAN000453,2023-09-28,3,710677.9997663286,710677.9997663286,Paid,0
LOAN000454,2024-06-18,1,2668904.203019949,2668904.203019949,Paid,0
LOAN000454,2024-07-18,2,2668904.203019949,2668904.203019949,Paid,0
LOAN000454,2024-08-17,3,2668904.203019949,2554318.500862717,Partial,3
LOAN000455,2024-09-09,1,7202486.575397751,7147789.146076228,Partial,15
LOAN000455,2024-10-09,2,7202486.575397751,7202486.575397751,Paid,0
LOAN000455,2024-11-08,3,7202486.575397751,7202486.575397751,Paid,0
LOAN000456,2022-11-14,1,513198.66583554546,513198.66583554546,Paid,0
LOAN000456,2022-12-14,2,513198.66583554546,513198.66583554546,Paid,0
LOAN000456,2023-01-13,3,513198.66583554546,513198.66583554546,Paid,0
LOAN000457,2022-12-30,1,4489608.53242645,3822735.7313633477,Partial,17
LOAN000457,2023-01-29,2,4489608.53242645,4296307.247152455,Partial,18
LOAN000457,2023-02-28,3,4489608.53242645,3697185.135770297,Partial,10
LOAN000458,2022-06-30,1,389478.5716005605,289765.9165705259,Partial,26
LOAN000458,2022-07-30,2,389478.5716005605,389478.5716005605,Paid,0
LOAN000458,2022-08-29,3,389478.5716005605,389478.5716005605,Paid,0
LOAN000459,2022-09-12,1,10152928.649687096,10152928.649687096,Paid,0
LOAN000459,2022-10-12,2,10152928.649687096,10152928.649687096,Paid,0
LOAN000459,2022-11-11,3,10152928.649687096,9349444.081126256,Partial,8
LOAN000460,2023-03-01,1,1325338.7632065779,1137084.9415267548,Partial,2
LOAN000460,2023-03-31,2,1325338.7632065779,825443.888033738,Partial,39
LOAN000460,2023-04-30,3,1325338.7632065779,414390.23465139215,Partial,45
LOAN000461,2023-12-15,1,4420544.435669096,4420544.435669096,Paid,0
LOAN000461,2024-01-14,2,4420544.435669096,4420544.435669096,Paid,0
LOAN000461,2024-02-13,3,4420544.435669096,4340496.144890696,Partial,8
LOAN000462,2023-11-14,1,975732.7552291888,851069.8483792554,Partial,21
LOAN000462,2023-12-14,2,975732.7552291888,416225.1850951146,Partial,53
LOAN000462,2024-01-13,3,975732.7552291888,449981.2787115788,Partial,58
LOAN000463,2023-10-17,1,1171572.0994293075,1171572.0994293075,Paid,0
LOAN000463,2023-11-16,2,1171572.0994293075,1171572.0994293075,Paid,0
LOAN000463,2023-12-16,3,1171572.0994293075,838793.608248975,Partial,1
LOAN000464,2024-07-31,1,1636617.466053683,1244808.8118081728,Partial,9
LOAN000464,2024-08-30,2,1636617.466053683,1006421.6974839552,Partial,45
LOAN000464,2024-09-29,3,1636617.466053683,804922.3097400306,Partial,54
LOAN000465,2023-02-24,1,952973.4146847617,734354.1845646993,Partial,3
LOAN000465,2023-03-26,2,952973.4146847617,952973.4146847617,Paid,0
LOAN000465,2023-04-25,3,952973.4146847617,952973.4146847617,Paid,0
LOAN000466,2024-07-04,1,1785889.2920210871,1651923.5397822706,Partial,2
LOAN000466,2024-08-03,2,1785889.2920210871,1727165.0382758793,Partial,14
LOAN000466,2024-09-02,3,1785889.2920210871,964307.9699161092,Partial,35
LOAN000467,2024-05-22,1,1821742.581823055,173843.31601365533,Partial,52
LOAN000467,2024-06-21,2,1821742.581823055,1047201.2710570083,Partial,73
LOAN000467,2024-07-21,3,1821742.581823055,824954.2404481593,Partial,87
LOAN000468,2022-08-30,1,2676147.6412609955,2676147.6412609955,Paid,0
LOAN000468,2022-09-29,2,2676147.6412609955,2676147.6412609955,Paid,0
LOAN000468,2022-10-29,3,2676147.6412609955,2490458.5144755505,Partial,7
LOAN000469,2024-11-21,1,1617755.3400609363,1240591.6869271067,Partial,13
LOAN000469,2024-12-21,2,1617755.3400609363,1103125.8833121278,Partial,41
LOAN000469,2025-01-20,3,1617755.3400609363,258858.55442197813,Partial,59
LOAN000470,2023-06-28,1,387410.94346505776,387410.94346505776,Paid,0
LOAN000470,2023-07-28,2,387410.94346505776,387410.94346505776,Paid,0
LOAN000470,2023-08-27,3,387410.94346505776,387410.94346505776,Paid,0
LOAN000471,2023-04-11,1,11347335.38786021,11347335.38786021,Paid,0
LOAN000471,2023-05-11,2,11347335.38786021,11347335.38786021,Paid,0
LOAN000471,2023-06-10,3,11347335.38786021,11347335.38786021,Paid,0
LOAN000472,2024-11-03,1,465210.05164705083,465210.05164705083,Paid,0
LOAN000472,2024-12-03,2,465210.05164705083,465210.05164705083,Paid,0
LOAN000472,2025-01-02,3,465210.05164705083,436781.33006145136,Partial,3
LOAN000473,2024-09-17,1,1793546.1100721604,1793546.1100721604,Paid,0
LOAN000473,2024-10-17,2,1793546.1100721604,1631361.7950446983,Partial,18
LOAN000473,2024-11-16,3,1793546.1100721604,1224913.959528299,Partial,52
LOAN000474,2022-12-26,1,1776212.866430159,949248.0736708196,Partial,55
LOAN000474,2023-01-25,2,1776212.866430159,307783.9433289134,Partial,50
LOAN000474,2023-02-24,3,1776212.866430159,922730.0616982953,Partial,52
LOAN000475,2022-08-31,1,1848246.8273375097,1848246.8273375097,Paid,0
LOAN000475,2022-09-30,2,1848246.8273375097,1848246.8273375097,Paid,0
LOAN000475,2022-10-30,3,1848246.8273375097,1756725.7863025696,Partial,6
LOAN000476,2023-09-23,1,1286159.7423086548,1286159.7423086548,Paid,0
LOAN000476,2023-10-23,2,1286159.7423086548,1203522.0459821217,Partial,26
LOAN000476,2023-11-22,3,1286159.7423086548,175197.16242014174,Partial,40
LOAN000477,2024-06-30,1,504436.3090934103,466496.5816023462,Partial,1
LOAN000477,2024-07-30,2,504436.3090934103,504436.3090934103,Paid,0
LOAN000477,2024-08-29,3,504436.3090934103,381943.21897718706,Partial,6
LOAN000478,2024-02-07,1,3307944.21730997,3307944.21730997,Paid,0
LOAN000478,2024-03-08,2,3307944.21730997,3307944.21730997,Paid,0
LOAN000478,2024-04-07,3,3307944.21730997,3152626.069930201,Partial,3
LOAN000479,2023-03-03,1,1741432.8587149465,897722.1338654254,Partial,52
LOAN000479,2023-04-02,2,1741432.8587149465,1211846.6994694192,Partial,39
LOAN000479,2023-05-02,3,1741432.8587149465,1550718.182882707,Partial,19
LOAN000480,2022-07-07,1,1601274.5286593684,1601274.5286593684,Paid,0
LOAN000480,2022-08-06,2,1601274.5286593684,1530345.0170288433,Partial,22
LOAN000480,2022-09-05,3,1601274.5286593684,734015.0413217635,Partial,38
LOAN000481,2025-03-07,1,1330273.731855142,1330273.731855142,Paid,0
LOAN000481,2025-04-06,2,1330273.731855142,1330273.731855142,Paid,0
LOAN000481,2025-05-06,3,1330273.731855142,1101059.4530426622,Partial,4
LOAN000482,2023-06-06,1,1596113.3189051994,1596113.3189051994,Paid,0
LOAN000482,2023-07-06,2,1596113.3189051994,1474115.26431775,Partial,3
LOAN000482,2023-08-05,3,1596113.3189051994,1596113.3189051994,Paid,0
LOAN000483,2023-04-21,1,1464142.7283089666,1464142.7283089666,Paid,0
LOAN000483,2023-05-21,2,1464142.7283089666,1464142.7283089666,Paid,0
LOAN000483,2023-06-20,3,1464142.7283089666,1464142.7283089666,Paid,0
LOAN000484,2025-01-19,1,588593.2252249346,537881.0204327129,Partial,29
LOAN000484,2025-02-18,2,588593.2252249346,349685.31298697257,Partial,39
LOAN000484,2025-03-20,3,588593.2252249346,180283.5901824677,Partial,67
LOAN000485,2025-01-05,1,1190015.2157188691,1190015.2157188691,Paid,0
LOAN000485,2025-02-04,2,1190015.2157188691,1190015.2157188691,Paid,0
LOAN000485,2025-03-06,3,1190015.2157188691,1190015.2157188691,Paid,0
LOAN000486,2023-12-05,1,1464195.6487884207,485518.99767192453,Partial,44
LOAN000486,2024-01-04,2,1464195.6487884207,240503.37220954188,Partial,59
LOAN000486,2024-02-03,3,1464195.6487884207,281191.6213129958,Partial,86
LOAN000487,2025-01-30,1,2471577.4567723842,2471577.4567723842,Paid,0
LOAN000487,2025-03-01,2,2471577.4567723842,2471577.4567723842,Paid,0
LOAN000487,2025-03-31,3,2471577.4567723842,2139002.0075694947,Partial,4
LOAN000488,2024-03-19,1,2864782.244394811,2864782.244394811,Paid,0
LOAN000488,2024-04-18,2,2864782.244394811,2864782.244394811,Paid,0
LOAN000488,2024-05-18,3,2864782.244394811,2864782.244394811,Paid,0
LOAN000489,2025-02-26,1,1997952.227422707,1594711.4007442216,Partial,5
LOAN000489,2025-03-28,2,1997952.227422707,428575.60485234216,Partial,41
LOAN000489,2025-04-27,3,1997952.227422707,1396503.8315445466,Partial,53
LOAN000490,2023-10-19,1,4377816.859859896,3403064.8220750345,Partial,4
LOAN000490,2023-11-18,2,4377816.859859896,4081474.18817194,Partial,11
LOAN000490,2023-12-18,3,4377816.859859896,3809171.168765216,Partial,5
LOAN000491,2022-12-20,1,711863.0588889784,711863.0588889784,Paid,0
LOAN000491,2023-01-19,2,711863.0588889784,711863.0588889784,Paid,0
LOAN000491,2023-02-18,3,711863.0588889784,555124.0946201057,Partial,5
LOAN000492,2023-01-26,1,3759600.402011046,3759600.402011046,Paid,0
LOAN000492,2023-02-25,2,3759600.402011046,2737889.329247284,Partial,8
LOAN000492,2023-03-27,3,3759600.402011046,3759600.402011046,Paid,0
LOAN000493,2023-12-23,1,645348.2724680497,645348.2724680497,Paid,0
LOAN000493,2024-01-22,2,645348.2724680497,645348.2724680497,Paid,0
LOAN000493,2024-02-21,3,645348.2724680497,645348.2724680497,Paid,0
LOAN000494,2024-11-04,1,424720.93942309904,424720.93942309904,Paid,0
LOAN000494,2024-12-04,2,424720.93942309904,424720.93942309904,Paid,0
LOAN000494,2025-01-03,3,424720.93942309904,424720.93942309904,Paid,0
LOAN000495,2024-07-02,1,2672866.766036322,2672866.766036322,Paid,0
LOAN000495,2024-08-01,2,2672866.766036322,1883627.9908420572,Partial,16
LOAN000495,2024-08-31,3,2672866.766036322,1295752.8767101907,Partial,61
LOAN000496,2022-12-06,1,2654321.0206065467,2654321.0206065467,Paid,0
LOAN000496,2023-01-05,2,2654321.0206065467,2654321.0206065467,Paid,0
LOAN000496,2023-02-04,3,2654321.0206065467,2145571.673851946,Partial,8
LOAN000497,2023-02-28,1,1219660.255978915,1219660.255978915,Paid,0
LOAN000497,2023-03-30,2,1219660.255978915,50947.28504180433,Partial,52
LOAN000497,2023-04-29,3,1219660.255978915,217841.97804568752,Partial,61
LOAN000498,2024-08-03,1,1894167.746350361,1894167.746350361,Paid,0
LOAN000498,2024-09-02,2,1894167.746350361,1894167.746350361,Paid,0
LOAN000498,2024-10-02,3,1894167.746350361,1444774.185054499,Partial,8
LOAN000499,2023-06-03,1,2147545.3930039145,2147545.3930039145,Paid,0
LOAN000499,2023-07-03,2,2147545.3930039145,1115257.9429139236,Partial,32
LOAN000499,2023-08-02,3,2147545.3930039145,1231618.0675984095,Partial,33
LOAN000500,2022-12-19,1,646996.2075821814,623967.3947106777,Partial,2
LOAN000500,2023-01-18,2,646996.2075821814,646996.2075821814,Paid,0
LOAN000500,2023-02-17,3,646996.2075821814,646996.2075821814,Paid,0
LOAN000501,2023-05-10,1,1739762.701851161,1739762.701851161,Paid,0
LOAN000501,2023-06-09,2,1739762.701851161,1739762.701851161,Paid,0
LOAN000501,2023-07-09,3,1739762.701851161,1403205.3591178383,Partial,8
LOAN000502,2024-03-07,1,3289851.311739797,3289851.311739797,Paid,0
LOAN000502,2024-04-06,2,3289851.311739797,3289851.311739797,Paid,0
LOAN000502,2024-05-06,3,3289851.311739797,3165452.614220265,Partial,5
LOAN000503,2023-04-11,1,1933016.1986607106,1933016.1986607106,Paid,0
LOAN000503,2023-05-11,2,1933016.1986607106,1933016.1986607106,Paid,0
LOAN000503,2023-06-10,3,1933016.1986607106,1616680.1859771954,Partial,7
LOAN000504,2025-02-03,1,1087491.6794432877,1087491.6794432877,Paid,0
LOAN000504,2025-03-05,2,1087491.6794432877,1087491.6794432877,Paid,0
LOAN000504,2025-04-04,3,1087491.6794432877,937721.7535524437,Partial,2
LOAN000505,2023-12-23,1,3639218.6890368965,3639218.6890368965,Paid,0
LOAN000505,2024-01-22,2,3639218.6890368965,3562720.418687818,Partial,26
LOAN000505,2024-02-21,3,3639218.6890368965,192925.8502194219,Partial,40
LOAN000506,2024-06-24,1,2770767.5112968325,2240174.8579285853,Partial,11
LOAN000506,2024-07-24,2,2770767.5112968325,2257544.0963328774,Partial,15
LOAN000506,2024-08-23,3,2770767.5112968325,2244225.4871199913,Partial,22
